"OLST_attempt_id","RADAR_capture","MOCAP_Start_Time","MOCAP_End_Time","RADAR_Start_Frame","RADAR_End_Frame","Seconds_per_Frame","an","is_attempt_final","t_foot_up","t_stable","t_break","t_end","frame_foot_up","frame_stable","frame_break","frame_end","participant_id","label","movement_code","stance_leg","lifted_leg","stance_knee_vel_mean","stance_knee_vel_std","stance_knee_vel_max","lifted_knee_vel_mean","lifted_knee_vel_std","lifted_knee_vel_max","stance_knee_acc_mean","stance_knee_acc_std","stance_knee_acc_max","lifted_knee_acc_mean","lifted_knee_acc_std","lifted_knee_acc_max","com_disp_mean","com_disp_std","com_disp_max","com_range_x","com_range_y","com_vel_mean","com_vel_std","trunk_sway_x_std","trunk_sway_y_std","trunk_sway_x_range","trunk_sway_y_range","trunk_sway_vel_mean","trunk_sway_vel_std","doppler_centroid_mean","doppler_centroid_std","doppler_centroid_max","doppler_centroid_range","micro_vel_mean","micro_vel_std","micro_vel_max","micro_vel_energy","micro_acc_mean","micro_acc_std","micro_acc_max","amp_total_power_mean","amp_total_power_std","amp_total_power_range","amp_peak_power_mean","amp_peak_power_std","amp_variation_mean","amp_variation_std","amp_variation_max","COP_AP_range_mm","COP_AP_mean_mm","COP_AP_sd_mm","COP_ML_range_mm","COP_ML_mean_mm","COP_ML_sd_mm","COP_speed_mean_mm_s","COP_speed_sd_mm_s","COP_speed_max_mm_s","COP_speed_computed_mean","GRF_Z_mean_N","GRF_Z_sd_N","GRF_Z_cv_pct","GRF_Z_range_N","sway_path_length_mm","sway_path_per_second_mm_s","trial_duration_s"
"35_TRLGL_RR_V2_an2","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","2","False","11.87","12.13","13.54","13.73","308","315","353","358","35","STABLE","TRLGL","L","R","1.46855","1.32107","7.42439","0.889882","0.456877","1.95239","0.523228","0.375403","2.03438","0.250255","0.11907","0.607327","6.86241","3.36071","13.052","16.7923","17.8374","0.346659","0.18625","4.75755","6.60836","17.1737","24.3863","0.320496","0.163866","0.173756","0.155684","0.674283","0.721536","0.00111139","0.00094389","0.00421427","0.00000212612","0.0177044","0.0143257","0.0681741","100578","3332.56","12536.5","93.2249","1.9251","2028.73","1787.74","8294.57","38.3513","-14.7508","9.31962","43.8871","33.5547","15.9432","410.973","245.948","1701.58","411.067","745.589","29.9703","4.01968","166.324","579.573","411.045","1.41"
"35_TRLGL_RR_V2_an3","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","3","False","14.01","14.23","17.57","17.74","365","371","460","465","35","STABLE","TRLGL","L","R","1.03625","0.754851","4.64328","0.555652","0.361275","1.9424","0.444839","0.302428","1.75486","0.169168","0.0935735","0.586594","7.68767","3.2817","17.0737","13.257","27.1553","0.251291","0.122889","3.54073","7.20852","11.5457","31.3603","0.219447","0.117721","-0.163635","0.115502","0.378933","0.687871","0.00111923","0.000560705","0.00236833","0.00000156707","0.0175442","0.0123008","0.0590513","91251.6","3726.71","18483.9","93.3869","3.45861","2080.94","1476.76","5813.75","46.1088","-18.711","10.4836","40.4398","34.153","11.6014","396.065","219.874","1667.46","396.022","747.288","17.8975","2.395","129.702","1322.79","396.044","3.34"
"35_TRLGL_RR_V2_an4","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","4","False","18.03",NULL,NULL,"18.44","472",NULL,NULL,"483","35","UNSTABLE","TRLGL","L","R","0.384813","0.236846","1.03558","1.79762","0.451792","2.4977","0.220265","0.150626","0.664932","0.306889","0.127499","0.565135","3.6493","1.56187","7.55497","6.71494","9.94122","0.447164","0.142127","2.1824","0.642634","6.95733","2.60133","0.216131","0.0644289","-0.207914","0.0618863","0.321667","0.229801","0.00129946","0.000386789","0.00201042","0.00000183821","0.0140556","0.00733108","0.0238828","90832.8","2709.57","8728.99","92.5804","3.7852","2921.22","2407.79","6839.45","18.6904","-29.8182","6.3639","3.2203","47.6244","0.822981","360.853","194.872","1158.15","361.081","734.234","14.0812","1.91781","54.9326","148.046","361.088","0.41"
"35_TRLGL_RR_V2_an5","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","5","False","18.69","18.95","20.04","21.87","490","497","526","574","35","STABLE","TRLGL","L","R","0.750673","0.549048","2.56436","0.945634","0.597275","2.20459","0.338243","0.311174","2.19547","0.195826","0.145686","0.761179","10.5313","4.41761","17.5174","17.6006","29.6891","0.361256","0.147545","4.08638","12.4706","17.147","36.8557","0.405485","0.123424","-0.153517","0.0998433","0.330424","0.424082","0.00102646","0.000506333","0.00206515","0.00000131","0.018757","0.0126241","0.050756","92392.6","3015.12","12690.1","95.8762","3.60313","2537.64","1836.26","7886","26.6721","-24.1377","6.92921","43.5504","22.9395","13.4548","386.448","205.725","1652.78","386.587","745.67","11.3788","1.52599","49.1333","421.388","386.595","1.09"
"35_TRLGL_RR_V2_an6","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","6","False","22.3",NULL,NULL,"23.29","586",NULL,NULL,"612","35","UNSTABLE","TRLGL","L","R","1.6898","1.07542","4.26118","4.4697","3.70475","12.4533","0.385703","0.274449","1.55017","0.494672","0.219344","1.09665","17.8156","8.61953","46.539","50.412","55.7242","1.03223","0.448958","6.5582","10.7366","23.3193","34.6763","0.56449","0.197688","-0.194681","0.065979","0.348171","0.292727","0.00121676","0.000412369","0.00217607","0.00000165054","0.0112067","0.00812453","0.0308379","89970.2","2083.05","8759.13","93.4211","3.9156","2163.58","1294.67","4817.45","83.0664","-9.2709","23.6947","38.5116","14.7531","10.2897","414.278","246.247","1669.83","414.018","742.784","37.8053","5.08968","157.167","409.872","414.012","0.99"
"35_TRLGL_RR_V2_an7","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","7","False","23.84",NULL,NULL,"24.18","627",NULL,NULL,"636","35","UNSTABLE","TRLGL","L","R","0.586391","0.273522","1.32886","3.18268","0.923395","4.62493","0.349395","0.199425","0.872471","0.461652","0.167357","0.844891","4.2067","1.90296","9.5943","11.6778","5.32067","0.665217","0.209229","2.02372","1.11319","7.223","3.49567","0.333866","0.206359","-0.195452","0.0922127","0.318428","0.331938","0.00123846","0.000539083","0.00199017","0.0000018244","0.0205759","0.0137036","0.046192","90066.1","1861","6323.83","92.8647","3.01617","2518.3","1703.97","5000.77","28.2386","-64.7128","7.43165","8.82747","43.1038","2.40375","414.77","225.679","1546.62","415.137","726.484","28.2294","3.88575","93.0796","141.112","415.037","0.34"
"35_TRLGL_RR_V2_an8","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","8","False","24.47","24.72","26.93","27.14","644","650","709","715","35","STABLE","TRLGL","L","R","0.937206","0.772099","4.16581","0.554202","0.349447","1.55328","0.39798","0.287872","1.74323","0.1672","0.0896214","0.553859","9.29416","3.39804","17.5181","24.0269","18.9431","0.305522","0.120524","8.63663","6.39279","27.2903","22.5597","0.278366","0.125739","-0.179596","0.125021","0.420094","0.584783","0.00120176","0.0006529","0.00262559","0.0000018705","0.0184494","0.0130339","0.0600024","91938.3","3110.46","13549.4","94.7987","3.82477","2612.06","1855.45","7815.4","51.1493","-19.7931","13.6654","35.6866","34.3765","11.5131","383.77","209.478","1341.75","383.819","747.585","14.9551","2.00046","80.8735","848.188","383.795","2.21"
"35_TRLGL_RR_V2_an9","35_TRLGL_RR_V2","7.63","29.75","196","784","0.03758","9","True","27.48","27.68",NULL,"29.75","724","729",NULL,"784","35","STABLE","TRLGL","L","R","0.627904","0.476926","2.1814","0.617764","0.420939","1.96618","0.279623","0.221018","1.3943","0.1534","0.0984149","0.587742","12.1594","4.16601","20.3979","25.7243","25.2833","0.245098","0.122552","8.7815","9.29125","25.3763","25.4527","0.233644","0.0952695","-0.1605","0.208236","0.90938","1.18611","0.00126599","0.00104755","0.00568363","0.00000270009","0.0197177","0.0156199","0.0579269","94347.3","6016.79","28143.4","94.1368","4.07885","3808.18","2915.02","12631.5","55.0317","-27.7339","14.8025","37.1842","31.034","11.6964","372.267","199.612","1360.68","372.205","748.096","9.70591","1.29741","45.7764","770.452","372.199","2.07"
"35_TRLGL_RR_V3_an1","35_TRLGL_RR_V3","7.58","29.52","194","777","0.03759","1","False","10.02",NULL,NULL,"10.84","258",NULL,NULL,"280","35","UNSTABLE","TRLGL","L","R","0.606433","0.394707","2.34743","2.22128","0.460063","3.45567","0.314245","0.266188","1.32274","0.374932","0.149372","0.76188","11.332","5.88606","30.1084","16.4359","38.6064","0.739143","0.292925","2.94398","9.86321","11.306","36.8663","0.601401","0.404074","-0.0884788","0.103224","0.328629","0.416327","0.000634944","0.000564679","0.00205393","0.000000722017","0.0188017","0.0160601","0.0692217","96931.1","4741.91","18081.4","96.524","1.71491","5361.05","3797.04","15221.1","16.8015","-12.9622","4.11493","22.1702","36.7679","7.33022","369.637","208.733","1107.64","369.468","747.113","20.1359","2.69516","81.4838","303.011","369.525","0.82"
"35_TRLGL_RR_V3_an2","35_TRLGL_RR_V3","7.58","29.52","194","777","0.03759","2","False","11.08","11.31","11.67","11.85","287","293","302","307","35","STABLE","TRLGL","L","R","0.662617","0.441612","2.06401","1.11591","0.263038","1.73823","0.333086","0.20558","0.811297","0.267435","0.106942","0.486893","4.16759","2.24912","8.63647","7.79528","12.5795","0.454465","0.0879529","2.3283","5.79623","7.805","18.2607","0.600411","0.16007","-0.159333","0.0801232","0.292421","0.259213","0.000995833","0.00050077","0.00182763","0.00000124245","0.0109265","0.00794394","0.0277152","97469.5","3191.91","10420","100.741","2.35378","3894.16","1678.06","6730.96","16.6051","-60.6876","4.30219","17.3644","40.6102","4.1848","374.088","204.512","1207.97","374.458","742.885","13.91","1.87243","56.4585","134.78","374.389","0.36"
"35_TRLGL_RR_V3_an3","35_TRLGL_RR_V3","7.58","29.52","194","777","0.03759","3","False","12.3","12.64","23.29","24.18","319","328","611","635","35","STABLE","TRLGL","L","R","1.02672","0.773364","4.62901","0.743883","0.585744","3.2269","0.47931","0.37055","2.19713","0.184132","0.116641","0.711295","10.5741","5.30875","24.5629","28.1984","39.9236","0.26267","0.123079","6.88467","8.325","29.9307","37.5123","0.222681","0.126002","-0.130084","0.152077","0.42921","0.846003","0.00109226","0.000609427","0.00268256","0.00000156443","0.0174647","0.013238","0.0692436","92205.8","4251.66","25374.2","92.6632","4.15641","2282.38","1759.16","8880.3","72.73","-27.4709","12.6684","47.6433","24.773","13.8109","390.783","215.651","1619.88","390.779","748.59","15.3276","2.04752","130.617","4161.61","390.762","10.65"
"35_TRLGL_RR_V3_an4","35_TRLGL_RR_V3","7.58","29.52","194","777","0.03759","4","False","24.73","25.07","28.14","28.42","650","659","740","748","35","STABLE","TRLGL","L","R","1.17628","1.06987","7.7125","1.15454","0.812455","2.98712","0.494223","0.372671","2.33496","0.241852","0.153626","0.838738","15.5872","4.45265","25.9125","43.0621","35.1599","0.395109","0.180351","17.5511","10.7261","54.9707","39.8643","0.37263","0.128324","-0.176153","0.0887753","0.402266","0.410516","0.00110221","0.000552343","0.00251416","0.00000151995","0.0153857","0.01205","0.0614827","89871.2","2775.24","13691.8","93.6376","4.06623","2700.9","1728.41","6484.25","72.6237","-7.83057","20.5197","41.2486","26.6282","11.2707","389.229","217.602","1342.3","389.294","747.629","20.8179","2.78452","127.565","1195.11","389.286","3.07"
"35_TRLGL_RR_V3_an5","35_TRLGL_RR_V3","7.58","29.52","194","777","0.03759","5","False","28.86",NULL,NULL,"29.39","760",NULL,NULL,"774","35","UNSTABLE","TRLGL","L","R","0.866802","0.466566","1.91878","1.66025","0.917839","3.13335","0.348584","0.235279","0.90416","0.2795","0.135231","0.635272","4.2791","1.73837","8.57224","5.10317","11.0878","0.489827","0.217293","0.790541","3.02922","2.37133","10.0713","0.270141","0.18038","-0.183949","0.112661","0.369179","0.451188","0.00121802","0.000577916","0.00230737","0.00000181757","0.021515","0.0188364","0.0663925","90297.9","2188.34","6787.68","94.1805","3.95291","2022.87","1399.06","5335.69","24.6999","-11.9554","8.06203","18.575","38.8821","6.00937","367.281","211.354","1255.13","367.39","739.174","18.4791","2.49996","68.0552","194.69","367.34","0.53"
"35_TRLGL_RR_V4_an1","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","1","False","10.64",NULL,NULL,"13.23","274",NULL,NULL,"343","35","UNSTABLE","TRLGL","L","R","0.816567","0.715713","3.98826","1.04142","0.632832","3.12731","0.348724","0.322949","2.32031","0.223594","0.126307","0.799394","11.7692","5.33413","32.7153","22.0961","40.5147","0.370562","0.197139","8.81106","8.58661","27.842","34.9477","0.33986","0.164904","-0.0733311","0.140194","0.355254","0.64517","0.000804569","0.00057487","0.00222034","0.000000977807","0.0149014","0.011338","0.0553265","97506","4589.96","23680.9","101.676","4.455","3295.6","2676.03","16053","47.4154","-46.7918","12.2666","42.8243","32.6862","14.6473","392.498","219.262","1513.22","392.52","747.641","20.7665","2.7776","144.96","1016.6","392.51","2.59"
"35_TRLGL_RR_V4_an2","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","2","False","13.51","13.69","15.8","15.89","350","355","411","414","35","STABLE","TRLGL","L","R","1.00825","1.03026","6.81443","1.44325","0.67156","3.20489","0.385437","0.326889","1.83885","0.267919","0.156265","0.779727","16.6179","3.49102","24.4454","37.2149","38.7904","0.468426","0.128287","13.0465","16.2866","40.2207","50.9407","0.518826","0.16056","-0.0902691","0.157156","0.421067","0.772909","0.000994254","0.000542708","0.00263167","0.00000128307","0.0135144","0.0101765","0.0429013","93962.9","4678.02","18189.2","91.1471","2.76694","2214.15","1603.41","5976.38","81.0117","-18.6909","19.937","52.7404","26.1292","18.7497","394.256","221.936","1435.58","394.178","746.099","23.7708","3.18601","139.772","831.713","394.177","2.11"
"35_TRLGL_RR_V4_an3","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","3","False","16.17","16.49","17.63","17.85","421","430","460","466","35","STABLE","TRLGL","L","R","1.32233","1.22016","5.95981","1.31427","0.590825","3.01088","0.360425","0.305284","1.82765","0.275122","0.160582","0.813983","13.9559","5.69971","29.9118","43.8763","21.4022","0.620401","0.164207","15.013","10.5948","46.2983","31.5053","0.675003","0.168536","-0.195401","0.0895585","0.412496","0.409457","0.00122126","0.000559741","0.0025781","0.00000180477","0.0135919","0.0106898","0.0428357","87197","2852.08","10075.8","89.351","3.32365","2208.14","1565.33","6925.59","91.1147","20.4297","28.0436","49.5698","29.4555","14.5575","405.974","233.009","1575.35","406.216","746.459","21.8032","2.92088","100.71","463.06","406.193","1.14"
"35_TRLGL_RR_V4_an4","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","4","False","18.27",NULL,NULL,"19.39","477",NULL,NULL,"507","35","UNSTABLE","TRLGL","L","R","1.4867","1.1096","4.3163","2.11334","1.02916","5.52839","0.372475","0.278228","1.24291","0.310219","0.16775","0.843538","11.604","3.67679","22.8975","12.1966","32.4467","0.56572","0.117993","7.21492","10.1466","20.7227","39.9943","0.674105","0.340317","-0.196906","0.0775874","0.393341","0.368963","0.00123066","0.000484921","0.00245838","0.00000174968","0.0149983","0.011571","0.0613302","90481.2","3439.05","13423","92.5702","5.23889","2703.36","1692.76","6740.98","78.2327","-2.84132","23.7477","48.3394","26.3082","18.6428","408.974","226.311","1419.99","409.062","743.025","21.4347","2.88478","110.781","458.17","409.08","1.12"
"35_TRLGL_RR_V4_an5","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","5","False","19.91","20.18","20.5","20.68","521","528","536","541","35","STABLE","TRLGL","L","R","0.552147","0.274242","1.2737","1.82911","0.465044","2.52675","0.329299","0.263943","1.45859","0.378624","0.188596","0.986927","1.37216","0.338381","2.22932","1.563","3.58272","0.224924","0.0473269","1.35536","2.62484","4.181","8.67033","0.311189","0.108988","-0.19559","0.0920458","0.305561","0.273819","0.00122244","0.000575286","0.00190975","0.00000182531","0.0192991","0.00911724","0.037964","89940.6","1647.85","4457.86","92.6578","3.77039","1482.82","984.815","3511.41","14.8983","-19.5626","3.9789","5.02645","50.9918","1.6484","378.206","203.553","1420.61","376.824","747.833","26.1843","3.50136","98.8789","120.546","376.707","0.32"
"35_TRLGL_RR_V4_an6","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","6","False","21.11","21.38","23.54","23.83","553","560","617","625","35","STABLE","TRLGL","L","R","0.932168","0.842659","4.24608","2.0317","2.88739","15.2751","0.340109","0.300938","2.03583","0.319302","0.226122","1.38181","19.194","9.96924","60.0766","38.9054","71.6736","0.479782","0.447299","3.84606","24.3369","16.8047","69.7423","0.387054","0.220964","-0.180501","0.100283","0.409604","0.480554","0.00114483","0.000595727","0.00256002","0.00000166552","0.0168205","0.0139727","0.0798793","92780.4","3196.33","19044.9","94.9022","4.73901","2993.48","2302.91","12665.8","35.1544","-13.5663","7.77193","45.6881","30.3102","18.3217","383.823","208.71","1339.3","383.641","744.089","17.757","2.38641","101.015","828.722","383.667","2.16"
"35_TRLGL_RR_V4_an7","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","7","False","24.04","26.38","27.75","27.91","631","693","729","733","35","STABLE","TRLGL","L","R","0.979011","0.757282","3.90467","0.754193","0.369321","1.86714","0.385514","0.314717","1.73095","0.192881","0.105842","0.558907","7.85772","5.21257","23.7538","14.4927","30.5993","0.378977","0.188286","3.58592","9.21873","11.5963","33.875","0.384675","0.228672","-0.174922","0.082633","0.330851","0.312017","0.00109326","0.000516456","0.00206782","0.00000146195","0.0150824","0.00858219","0.0322004","90473.8","4155.93","15700.7","90.2053","4.40801","2092.81","1574.96","6083.81","35.0084","-40.3576","8.18894","42.2074","-24.3706","11.7112","376.607","209.126","1411.06","376.55","747.031","14.6084","1.95553","76.601","515.869","376.546","1.37"
"35_TRLGL_RR_V4_an8","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","8","False","28.37",NULL,NULL,"28.57","746",NULL,NULL,"751","35","UNSTABLE","TRLGL","L","R","0.602395","0.304996","1.16233","2.36318","0.901836","4.08392","0.199183","0.0943827","0.437385","0.404048","0.172841","0.677304","2.90291","1.57016","5.3864","7.34544","5.5475","0.556968","0.0367982","2.89967","0.706105","8.919","2.32567","0.512779","0.0616387","-0.0832893","0.10884","0.20849","0.30949","0.000761047","0.0003931","0.00130306","0.00000073372","0.0165849","0.0113136","0.0370551","91811.8","2214","6741.67","91.6901","1.50231","2947.36","1903.36","5150.26","20.336","-27.2157","6.34432","8.80677","-0.881028","2.56186","419.122","254.199","1184.29","419.717","727.556","21.7603","2.99088","69.581","83.923","419.615","0.2"
"35_TRLGL_RR_V4_an9","35_TRLGL_RR_V4","8.06","30.08","206","791","0.0376","9","False","28.9","29.11",NULL,"30.08","760","765",NULL,"791","35","STABLE","TRLGL","L","R","1.17658","0.698902","3.31101","0.660619","0.323156","1.63943","0.457113","0.277391","1.23881","0.192638","0.0896115","0.494635","2.6969","1.57956","8.33652","2.74589","8.97722","0.227669","0.149855","0.644403","3.46007","2.506","12.9023","0.220648","0.12492","-0.202809","0.0864365","0.344549","0.353479","0.00127169","0.000530423","0.00215343","0.00000189855","0.0150852","0.0126643","0.0502104","90072.1","2720.3","9277.48","92.5587","3.56849","2518.91","2186.94","8418.29","23.5295","-39.1216","4.48914","35.2445","-16.0002","10.1309","384.911","202.24","1137.36","385.134","745.418","13.6709","1.83399","55.2368","373.593","385.148","0.97"
"35_TRLGR_RR_V1_an1","35_TRLGR_RR_V1","7.64","29.41","185","764","0.03757","1","False","10.74","11.75","12.95","13.06","267","294","326","329","35","STABLE","TRLGR","R","L","0.58922","0.31156","1.86583","1.83569","0.932842","4.39851","0.184481","0.116983","0.817295","0.321149","0.179495","0.944425","7.53914","3.21773","19.1947","7.77533","26.7171","0.485206","0.138889","2.43008","8.57043","7.55733","33.9753","0.467714","0.248248","0.244679","0.112156","0.5544","0.486069","0.00152924","0.000700973","0.003465","0.00000282995","0.0172744","0.0104629","0.0422841","100945","3568.14","12415","92.2594","3.33975","1866.22","1459.87","5989.2","43.9294","-50.9719","13.3747","36.4095","-15.0254","12.1879","372.922","199.435","1343.76","372.942","748.079","15.8912","2.12427","64.6982","447.52","372.933","1.2"
"35_TRLGR_RR_V1_an2","35_TRLGR_RR_V1","7.64","29.41","185","764","0.03757","2","False","13.51","13.67","13.9","14.01","341","345","351","354","35","STABLE","TRLGR","R","L","0.553134","0.389712","1.4671","2.27402","0.383653","3.11587","0.191493","0.132938","0.536389","0.473142","0.201067","0.916852","2.41855","1.22769","5.39732","7.38989","1.92839","0.473198","0.146544","3.02355","1.60049","9.751","4.98333","0.507716","0.10319","0.00313617","0.11167","0.189395","0.304098","0.000639091","0.00028118","0.00118372","0.0000004875","0.0290027","0.0182774","0.0505886","94208.8","1841.11","5900.17","91.4018","1.82166","2186.68","1695.27","5578.3","17.5334","-60.041","4.81708","10.0463","-28.4438","2.85637","395.717","219.349","1115.15","396.36","723.5","8.66123","1.19713","35.4013","91.1506","396.307","0.23"
